timestamp_s,flight_id,altitude_m,airspeed_ms,pitch_deg,roll_deg,yaw_deg,motor1_temp_c,motor2_temp_c,motor3_temp_c,motor4_temp_c,battery_v,battery_pct,vibration_g,altitude_ms_rate,airspeed_ms_rate,motor_max_temp,motor_temp_spread,motor_temp_zscore,vibration_zscore,phase,fault_flag,fault_reason
0.0,FLT_002,0.0,0.0,8.0,-0.256,359.964,55.52,54.67,56.33,53.8,52.07,99.9,0.2668,,,56.33,2.530000000000001,,,landing,False,
0.1,FLT_002,0.29,0.04,8.0,-3.049,359.951,55.61,52.88,55.09,55.06,51.873,100.0,0.262,2.9,0.4,55.61,2.729999999999997,,,landing,False,
0.2,FLT_002,0.0,0.08,8.0,-0.425,359.892,53.79,56.53,53.9,54.66,51.957,100.0,0.2957,-2.9,0.4,56.53,2.740000000000002,,,landing,False,
0.3,FLT_002,0.11,0.12,8.0,-1.226,359.877,56.18,55.23,54.61,54.4,52.012,99.6,0.2896,1.1,0.3999999999999999,56.18,1.7800000000000011,,,landing,False,
0.4,FLT_002,0.7,0.16,8.0,2.672,359.817,55.02,54.61,55.12,54.35,51.946,100.0,0.2721,5.8999999999999995,0.4000000000000001,55.12,0.769999999999996,-1.4419419090949708,-0.3502744675567902,landing,False,
0.5,FLT_002,0.97,0.2,8.0,1.123,359.783,55.89,54.37,53.51,57.82,51.769,99.8,0.3302,2.7,0.4000000000000001,57.82,4.310000000000002,1.6886700446014333,1.7448595676529801,landing,False,
0.6,FLT_002,1.1,0.24,8.0,-6.024,359.741,56.0,54.33,54.12,55.69,51.813,99.6,0.3387,1.3000000000000012,0.3999999999999998,56.0,1.8800000000000026,-0.26831370385242903,1.4802321283627697,landing,False,
0.7,FLT_002,2.24,0.28,8.0,0.101,359.788,54.35,56.04,55.52,55.29,52.199,99.7,0.2544,11.400000000000002,0.40000000000000036,56.04,1.6899999999999977,-0.20818832331184983,-1.0907479861576326,landing,False,
0.8,FLT_002,1.62,0.32,8.0,-2.273,359.838,55.19,56.46,54.8,55.14,52.1,100.0,0.2677,-6.200000000000001,0.3999999999999998,56.46,1.6600000000000037,0.30752127547120367,-0.6172133573399011,landing,False,
0.9,FLT_002,2.28,0.36,8.0,-2.905,359.852,54.24,55.61,54.14,56.22,52.042,99.4,0.3762,6.599999999999997,0.3999999999999998,56.22,2.0799999999999983,-0.015751650782142402,2.009417837205944,landing,False,
1.0,FLT_002,3.12,0.4,8.0,-4.579,360.0,56.32,53.34,56.03,53.76,51.963,99.6,0.2795,8.400000000000002,0.40000000000000036,56.32,2.979999999999997,0.12202630339907165,-0.37428704392426204,landing,False,
1.1,FLT_002,1.96,0.44,8.0,1.753,0.107,54.57,54.98,54.55,54.64,51.906,99.7,0.352,-11.600000000000001,0.3999999999999998,54.98,0.4299999999999997,-1.5827240843389305,1.3203917917062111,landing,False,
1.2,FLT_002,2.47,0.48,8.0,2.026,0.238,55.81,56.07,54.89,55.0,52.01,100.0,0.264,5.100000000000002,0.3999999999999998,56.07,1.1799999999999997,-0.08480808711435678,-0.8057175426663051,landing,False,
1.3,FLT_002,3.01,0.52,8.0,-3.0,0.164,55.63,53.95,55.04,54.78,51.873,99.6,0.2616,5.399999999999996,0.40000000000000036,55.63,1.6799999999999997,-0.6775905686291149,-0.8137136612384797,landing,False,
1.4,FLT_002,2.86,0.56,8.0,2.238,0.048,55.28,53.83,55.36,55.28,52.066,99.5,0.2645,-1.4999999999999991,0.40000000000000036,55.36,1.5300000000000011,-0.9981587463243934,-0.7030391170860221,landing,False,
1.5,FLT_002,2.86,0.6,8.0,4.205,0.076,56.98,53.71,57.31,56.92,52.018,99.6,0.2734,0.0,0.39999999999999925,57.31,3.6000000000000014,1.6154791731333633,-0.45533342415899875,landing,False,
1.6,FLT_002,4.37,0.64,8.0,-0.413,0.118,56.28,54.49,55.98,53.27,51.969,100.0,0.3366,15.100000000000001,0.40000000000000036,56.28,3.009999999999998,0.20654492470773284,1.1384308302707271,landing,False,
1.7,FLT_002,4.0,0.68,8.0,-1.807,0.018,52.96,54.42,54.03,53.04,51.931,100.0,0.263,-3.700000000000001,0.40000000000000036,54.42,1.4600000000000009,-2.022023531581893,-0.7587446372697189,landing,False,
1.8,FLT_002,2.55,0.72,8.0,-0.146,0.051,56.62,54.28,55.47,57.81,51.927,99.7,0.2918,-14.500000000000002,0.39999999999999925,57.81,3.530000000000001,1.913503050682842,0.00633162292654766,landing,False,
1.9,FLT_002,4.48,0.76,8.0,2.337,359.879,54.89,53.71,56.87,54.85,51.985,98.9,0.2445,19.300000000000004,0.40000000000000036,56.87,3.1599999999999966,0.8070297558055574,-1.2045173681741779,landing,False,
2.0,FLT_002,4.8,0.8,8.0,2.632,359.845,55.85,52.28,55.3,54.94,51.83,99.9,0.2867,3.199999999999994,0.40000000000000036,55.85,3.5700000000000003,-0.35602344643304296,-0.06619062188059058,landing,False,
2.1,FLT_002,4.8,0.84,8.0,-0.07,359.715,54.63,55.97,54.33,54.72,52.185,99.3,0.2454,0.0,0.39999999999999925,55.97,1.6400000000000006,-0.21002239499570688,-1.1419953687202093,landing,False,
2.2,FLT_002,4.78,0.88,8.0,-1.838,359.756,55.1,55.87,54.75,54.84,51.904,99.7,0.2774,-0.19999999999999574,0.40000000000000036,55.87,1.1199999999999974,-0.32261989357605336,-0.25984273869709457,landing,False,
2.3,FLT_002,5.38,0.92,8.0,0.486,359.835,54.83,54.83,53.68,55.76,51.823,99.2,0.2565,5.9999999999999964,0.40000000000000036,55.76,2.0799999999999983,-0.4465099168871734,-0.8150423177292632,landing,False,
2.4,FLT_002,5.24,0.96,8.0,-0.195,359.627,55.83,53.37,54.55,56.32,52.021,99.2,0.3103,-1.3999999999999968,0.39999999999999925,56.32,2.950000000000003,0.24849029616784213,0.6802084766558858,landing,False,
2.5,FLT_002,5.29,1.0,8.0,0.238,359.317,55.11,54.68,53.89,56.26,51.891,99.5,0.2852,0.4999999999999982,0.40000000000000036,56.26,2.3699999999999974,0.16864921450965276,-0.03422016487057769,landing,False,
2.6,FLT_002,5.27,1.04,8.0,-0.773,359.475,54.3,55.69,56.92,55.12,51.887,99.7,0.3116,-0.20000000000000462,0.40000000000000036,56.92,2.6200000000000045,0.989043488188832,0.712861595245735,landing,False,
2.7,FLT_002,4.87,1.08,8.0,0.383,359.358,56.42,55.47,56.01,54.75,51.938,98.8,0.3797,-3.9999999999999947,0.40000000000000036,56.42,1.6700000000000017,0.3320939094417533,2.3618682938282918,landing,False,
2.8,FLT_002,4.91,1.12,8.0,-3.728,359.303,54.12,54.54,54.65,55.27,51.879,99.2,0.2828,0.40000000000000036,0.40000000000000036,55.27,1.1500000000000057,-1.1406077354499427,-0.20344414362685176,landing,False,
2.9,FLT_002,6.19,1.16,8.0,0.718,359.198,55.71,53.45,55.16,55.32,51.873,99.7,0.2894,12.800000000000002,0.39999999999999813,55.71,2.259999999999998,-0.5502543570354952,-0.024983353945393513,landing,False,
3.0,FLT_002,6.38,1.2,8.0,2.273,359.314,55.05,53.96,55.41,55.37,51.91,99.2,0.3167,1.899999999999995,0.40000000000000036,55.41,1.4499999999999957,-0.9206520455559541,0.7069664311659819,landing,False,
3.1,FLT_002,6.18,1.24,8.0,-0.38,359.408,55.83,54.78,55.3,55.56,52.062,99.1,0.3636,-2.0000000000000018,0.40000000000000036,55.83,1.0499999999999972,-0.3545373191702688,1.8577694988992333,landing,False,
3.2,FLT_002,5.97,1.28,8.0,0.251,359.374,55.05,53.66,52.73,54.19,51.901,99.3,0.2923,-2.0999999999999996,0.40000000000000036,55.05,2.3200000000000003,-1.34721895404417,-0.02934174247929703,landing,False,
3.3,FLT_002,6.04,1.32,8.0,-3.211,359.442,53.29,55.25,53.98,54.34,51.9,99.9,0.1594,0.7000000000000028,0.40000000000000036,55.25,1.9600000000000009,-1.0467075989057075,-3.0086102163958004,landing,False,
3.4,FLT_002,6.62,1.36,8.0,1.041,359.47,56.77,54.61,56.19,55.04,52.023,99.7,0.2396,5.800000000000001,0.40000000000000036,56.77,2.1600000000000037,0.948676438419485,-1.1155126812772287,landing,False,
3.5,FLT_002,7.35,1.4,8.0,1.854,359.501,53.56,54.96,52.68,55.22,51.715,99.5,0.1877,7.299999999999995,0.39999999999999813,55.22,2.539999999999999,-1.0814952650564083,-2.1232803839379493,landing,False,
3.6,FLT_002,8.32,1.44,8.0,3.282,359.564,54.07,54.98,54.34,56.18,51.973,99.3,0.3278,9.700000000000006,0.40000000000000036,56.18,2.1099999999999994,0.1906270574913457,0.9035234407991838,landing,False,
3.7,FLT_002,7.39,1.48,8.0,-4.749,359.563,55.04,54.69,54.51,55.21,51.975,99.6,0.2501,-9.300000000000006,0.40000000000000036,55.21,0.7000000000000028,-1.0826039738410036,-0.7750316177885226,landing,False,
3.8,FLT_002,7.75,1.52,8.0,1.057,359.511,54.62,52.69,54.46,55.0,51.916,99.6,0.2562,3.600000000000003,0.40000000000000036,55.0,2.3100000000000023,-1.3154677111940163,-0.629776592928308,landing,False,
3.9,FLT_002,8.36,1.56,8.0,-3.48,359.6,54.25,55.25,55.11,52.81,51.868,99.1,0.2422,6.099999999999994,0.40000000000000036,55.25,2.4399999999999977,-0.959566100395139,-0.9174698238216752,landing,False,
4.0,FLT_002,7.97,1.6,8.0,0.782,359.616,54.29,56.32,55.53,55.63,51.904,99.1,0.317,-3.899999999999997,0.40000000000000036,56.32,2.030000000000001,0.455755455629484,0.7254946517297592,landing,False,
4.1,FLT_002,8.39,1.64,8.0,-1.109,359.615,55.97,54.75,54.44,55.84,51.868,99.2,0.2996,4.200000000000008,0.39999999999999813,55.97,1.5300000000000011,-0.013914145414240752,0.33342154959714576,landing,False,
4.2,FLT_002,8.81,1.68,8.0,1.001,359.626,56.11,56.23,54.36,55.66,51.921,99.5,0.2371,4.199999999999999,0.40000000000000036,56.23,1.8699999999999974,0.3351057551150805,-1.047807303644963,landing,False,
